t_stamp,shap.name,shap.Class,shap.subseq,shap.score
10,9192333493008420249,1.0,"[ 0.59594488  0.60019798  0.61843293  0.61216076  0.6142101   0.63088493
  0.61604     0.65301     0.62308     0.63415     0.62338     0.61393
  0.64757     0.61246     0.58394     0.61701     0.63975     0.59215
  0.66621     0.60736     0.57032     0.64432     0.64219     0.68676
  0.63483     0.67689     0.60735     0.61321     0.62712     0.62053
  0.65723     0.70273     0.63054     0.59709     0.62915     0.6364
  0.68719     0.72685     0.68696     1.0376      2.326       3.4922
  3.7721      3.7621      3.2282      1.0019     -1.2071     -1.7826
 -1.8423     -1.8529     -1.9121     -1.8619     -1.831      -1.8591
 -1.8415     -1.772      -1.8605     -1.8452     -1.7869     -1.7578
 -1.7898     -1.7903     -1.8215     -1.7963     -1.737      -1.7651
 -1.7914     -1.7342     -1.695      -1.7074     -1.7154     -1.6526
 -1.6986     -1.7091     -1.6597     -1.7015     -1.6393     -1.6144
 -1.6188     -1.5836     -1.5838     -1.5773     -1.5709     -1.5603
 -1.5326     -1.5184     -1.456      -1.4573     -1.4603     -1.4537
 -1.3857     -1.4235    ]",0.8992721627343524
10,7169808813693924571,3.0,"[0.54905   0.56644   0.53824   0.57001   0.60517   0.64032   0.53596
 0.5334    0.5294    0.55175   0.58226   0.57657   0.59327   0.56797
 0.6244    0.56064   0.6147    0.63339   0.58206   0.59021   0.52241
 0.58763   0.56203   0.65365   0.5601    0.58523   0.55307   0.61784
 0.66214   0.60875   0.5828    0.58931   0.60739   0.61063   0.59459
 0.56526   0.59066   0.59152   0.57184   0.55901   0.54617   0.60753
 0.59081   0.60542   0.58451   0.57752   0.57053   0.62623   0.59036
 0.58854   0.58417   0.61753   0.54952   0.5891    0.57802   0.57962
 0.61471   0.64478   0.59874   0.54956   0.62086   0.65411   0.55711
 0.55804   0.56365   0.61557   0.6068    0.59802   0.62722   0.63895
 0.65069   0.64379   0.58535   0.59928   0.60441   0.55222   0.6273
 0.61923   0.61059   0.53501   0.64536   0.68454   0.77452   0.78686
 0.99082   1.101     1.1843    1.0747    0.91723   0.86561   0.68257
 0.61071   0.44538   0.39256   0.19589   0.09919   0.0076091 0.1324
 0.17396   0.35197   0.41858   0.52778   0.55068   0.58271   0.5811
 0.56329   0.56062   0.64149   0.60387   0.61534   0.57985   0.58774
 0.55617   0.62508   0.60672   0.58836   0.57077   0.60517  ]",0.9075683868693665
10,-3498426531634671611,3.0,"[0.66886 0.63766 0.68885 0.64177 0.66136 0.63285 0.67324 0.66071 0.64048
 0.63684 0.63319 0.67238 0.67613 0.68667 0.64755 0.68006 0.67247 0.67079
 0.66032 0.70452 0.67119 0.6679  0.62422 0.68832 0.67355 0.62256 0.67267
 0.72661 0.65652 0.70865 0.67327 0.68621 0.6924  0.66515 0.66385 0.69023
 0.66985 0.7016  0.72989 0.66771 0.6873  0.62356 0.67357 0.64449 0.60065
 0.66587 0.68124 0.65063 0.65092 0.6735  0.69499 0.65474 0.67252 0.62909
 0.68673 0.68779 0.68884 0.6646  0.70345 0.69051 0.67758 0.66919 0.63901
 0.67131 0.70361 0.66953 0.71107 0.7089  0.68892 0.67032 0.67485 0.6912
 0.63169 0.69117 0.67051 0.68125 0.71643 0.72603 0.74592 0.81686 0.8878
 0.95973 1.1623  1.1799  1.1976  1.1218  1.0061  0.90617 0.78198 0.70704
 0.55932 0.46795 0.30855 0.21457 0.16888 0.21328 0.25654 0.29981 0.44774
 0.54861 0.67626 0.65724 0.67102 0.65927 0.69242]",0.8835484162720315
10,6752012236194252753,3.0,"[0.58098  0.50788  0.57642  0.53844  0.60839  0.61194  0.58394  0.61285
 0.59726  0.55301  0.62448  0.62577  0.63069  0.62934  0.62387  0.61839
 0.59871  0.61557  0.64637  0.58115  0.63185  0.60764  0.60323  0.59883
 0.59744  0.54625  0.57077  0.57458  0.60202  0.61743  0.59114  0.58345
 0.52611  0.58651  0.61091  0.61083  0.63477  0.59996  0.6314   0.63747
 0.61202  0.54906  0.5685   0.69829  0.63454  0.67215  0.54996  0.65315
 0.59555  0.63348  0.60917  0.66431  0.64389  0.60854  0.63416  0.61814
 0.62394  0.61501  0.59644  0.53723  0.63614  0.581    0.65016  0.58693
 0.64329  0.56836  0.62438  0.59041  0.59222  0.53628  0.61317  0.6153
 0.5871   0.59366  0.57596  0.61159  0.59036  0.60049  0.60137  0.65067
 0.67167  0.72503  0.85242  0.99588  1.1206   1.1083   1.0959   1.1008
 1.026    0.9512   0.81414  0.74552  0.66285  0.5101   0.34216  0.22462
 0.075192 0.12207  0.17596  0.20023  0.33564  0.50451  0.51196  0.62049
 0.6277   0.62475  0.58974  0.58369  0.67158  0.62105  0.6051   0.63122
 0.62907  0.59121  0.57912  0.60782  0.60785  0.6418  ]",0.8720929399565321
10,-5212675466137742140,3.0,"[0.5039  0.58509 0.58244 0.57892 0.63126 0.62864 0.60471 0.65938 0.66886
 0.63766 0.68885 0.64177 0.66136 0.63285 0.67324 0.66071 0.64048 0.63684
 0.63319 0.67238 0.67613 0.68667 0.64755 0.68006 0.67247 0.67079 0.66032
 0.70452 0.67119 0.6679  0.62422 0.68832 0.67355 0.62256 0.67267 0.72661
 0.65652 0.70865 0.67327 0.68621 0.6924  0.66515 0.66385 0.69023 0.66985
 0.7016  0.72989 0.66771 0.6873  0.62356 0.67357 0.64449 0.60065 0.66587
 0.68124 0.65063 0.65092 0.6735  0.69499 0.65474 0.67252 0.62909 0.68673
 0.68779 0.68884 0.6646  0.70345 0.69051 0.67758 0.66919 0.63901 0.67131
 0.70361 0.66953 0.71107 0.7089  0.68892 0.67032 0.67485 0.6912  0.63169
 0.69117 0.67051 0.68125 0.71643 0.72603 0.74592 0.81686 0.8878  0.95973
 1.1623  1.1799  1.1976  1.1218  1.0061  0.90617 0.78198 0.70704 0.55932
 0.46795 0.30855 0.21457 0.16888 0.21328 0.25654 0.29981 0.44774 0.54861
 0.67626 0.65724 0.67102 0.65927 0.69242 0.671   0.72165 0.69715 0.68357
 0.73664 0.70737 0.65222 0.6357  0.64978 0.6992  0.70026 0.64553 0.70368
 0.72277 0.66052 0.65963 0.65873 0.66483]",0.8715651853572706
10,-6916914577129021898,3.0,"[0.67613    0.68667    0.64755    0.68006    0.67247    0.67079
 0.66032    0.70452    0.67119    0.6679     0.62422    0.68832
 0.67355    0.62256    0.67267    0.72661    0.65652    0.70865
 0.67327    0.68621    0.6924     0.66515    0.66385    0.69023
 0.66985    0.7016     0.72989    0.66771    0.6873     0.62356
 0.67357    0.64449    0.60065    0.66587    0.68124    0.65063
 0.65092    0.6735     0.69499    0.65474    0.67252    0.62909
 0.68673    0.68779    0.68884    0.6646     0.70345    0.69051
 0.67758    0.66919    0.63901    0.67131    0.70361    0.66953
 0.71107    0.7089     0.68892    0.67032    0.67485    0.6912
 0.63169    0.69117    0.67051    0.68125    0.71643    0.72603
 0.74592    0.81686    0.8878     0.95973    1.1623     1.1799
 1.1976     1.1218     1.0061     0.90617    0.78198    0.70704
 0.55932    0.46795    0.30855    0.21457    0.16888    0.21328
 0.25654    0.29981    0.44774    0.54861    0.67626    0.65724
 0.67102    0.65927    0.69242    0.671      0.72165    0.69715
 0.68357    0.73664    0.70737    0.65222    0.6357     0.64978
 0.6992     0.70026    0.64553    0.70368    0.72277    0.66052
 0.65963    0.65873    0.66483    0.67093    0.67549    0.65375
 0.66746    0.6629     0.70486    0.68653484]",0.8542962637652051
10,-1258333456980744529,3.0,"[0.55175   0.58226   0.57657   0.59327   0.56797   0.6244    0.56064
 0.6147    0.63339   0.58206   0.59021   0.52241   0.58763   0.56203
 0.65365   0.5601    0.58523   0.55307   0.61784   0.66214   0.60875
 0.5828    0.58931   0.60739   0.61063   0.59459   0.56526   0.59066
 0.59152   0.57184   0.55901   0.54617   0.60753   0.59081   0.60542
 0.58451   0.57752   0.57053   0.62623   0.59036   0.58854   0.58417
 0.61753   0.54952   0.5891    0.57802   0.57962   0.61471   0.64478
 0.59874   0.54956   0.62086   0.65411   0.55711   0.55804   0.56365
 0.61557   0.6068    0.59802   0.62722   0.63895   0.65069   0.64379
 0.58535   0.59928   0.60441   0.55222   0.6273    0.61923   0.61059
 0.53501   0.64536   0.68454   0.77452   0.78686   0.99082   1.101
 1.1843    1.0747    0.91723   0.86561   0.68257   0.61071   0.44538
 0.39256   0.19589   0.09919   0.0076091 0.1324    0.17396   0.35197
 0.41858   0.52778   0.55068   0.58271   0.5811    0.56329   0.56062
 0.64149   0.60387   0.61534   0.57985   0.58774   0.55617   0.62508
 0.60672   0.58836   0.57077   0.60517   0.52455   0.54734   0.57013
 0.60235   0.58992   0.59886   0.60781   0.62242   0.61147   0.56645
 0.59748   0.61562   0.63376   0.5646    0.59509   0.54284   0.57594
 0.56641   0.59767   0.53404   0.60276   0.59956  ]",0.8480263704651688
10,-5366204182859647597,3.0,"[0.64466  0.63743  0.63224  0.58195  0.64564  0.6217   0.63889  0.6257
 0.6465   0.60971  0.63646  0.6347   0.63005  0.59298  0.69943  0.6297
 0.67444  0.58489  0.64503  0.65655  0.6901   0.6333   0.58027  0.66544
 0.63772  0.67258  0.69367  0.71322  0.65912  0.689    0.65921  0.64183
 0.67891  0.61443  0.63857  0.65576  0.66066  0.62744  0.6517   0.67459
 0.67933  0.62405  0.71224  0.63037  0.66467  0.61819  0.67326  0.62628
 0.59504  0.63727  0.62372  0.61028  0.6184   0.71728  0.63817  0.63739
 0.63369  0.61218  0.63685  0.67204  0.64398  0.63306  0.69347  0.67481
 0.64829  0.64401  0.67208  0.6833   0.62859  0.62407  0.62772  0.61812
 0.67356  0.71547  0.78388  0.90031  0.99168  1.1302   1.1565   1.0816
 1.0451   0.89392  0.80881  0.6648   0.54868  0.39674  0.26309  0.20872
 0.076108 0.15366  0.25833  0.38714  0.52926  0.58552  0.63511  0.63614
 0.57     0.61108  0.6571   0.70793  0.5925   0.66272  0.64168  0.63268
 0.67607  0.73402  0.6394   0.67298  0.61415  0.62078  0.6208   0.63889
 0.65124  0.66274  0.68994  0.61558  0.63335  0.6279   0.65725  0.64275
 0.67465  0.65103  0.7114   0.71143  0.64954  0.62521  0.63685  0.64274
 0.66073  0.60684  0.66901 ]",0.8472079493334512
10,8584634597706934287,3.0,"[0.43349  0.45295  0.48386  0.50587  0.55033  0.59265  0.55161  0.53609
 0.60644  0.64466  0.63743  0.63224  0.58195  0.64564  0.6217   0.63889
 0.6257   0.6465   0.60971  0.63646  0.6347   0.63005  0.59298  0.69943
 0.6297   0.67444  0.58489  0.64503  0.65655  0.6901   0.6333   0.58027
 0.66544  0.63772  0.67258  0.69367  0.71322  0.65912  0.689    0.65921
 0.64183  0.67891  0.61443  0.63857  0.65576  0.66066  0.62744  0.6517
 0.67459  0.67933  0.62405  0.71224  0.63037  0.66467  0.61819  0.67326
 0.62628  0.59504  0.63727  0.62372  0.61028  0.6184   0.71728  0.63817
 0.63739  0.63369  0.61218  0.63685  0.67204  0.64398  0.63306  0.69347
 0.67481  0.64829  0.64401  0.67208  0.6833   0.62859  0.62407  0.62772
 0.61812  0.67356  0.71547  0.78388  0.90031  0.99168  1.1302   1.1565
 1.0816   1.0451   0.89392  0.80881  0.6648   0.54868  0.39674  0.26309
 0.20872  0.076108 0.15366  0.25833  0.38714  0.52926  0.58552  0.63511
 0.63614  0.57     0.61108  0.6571   0.70793  0.5925   0.66272  0.64168
 0.63268  0.67607  0.73402  0.6394   0.67298  0.61415 ]",0.8212650393294508
10,2247651048222597577,3.0,"[0.55301  0.62448  0.62577  0.63069  0.62934  0.62387  0.61839  0.59871
 0.61557  0.64637  0.58115  0.63185  0.60764  0.60323  0.59883  0.59744
 0.54625  0.57077  0.57458  0.60202  0.61743  0.59114  0.58345  0.52611
 0.58651  0.61091  0.61083  0.63477  0.59996  0.6314   0.63747  0.61202
 0.54906  0.5685   0.69829  0.63454  0.67215  0.54996  0.65315  0.59555
 0.63348  0.60917  0.66431  0.64389  0.60854  0.63416  0.61814  0.62394
 0.61501  0.59644  0.53723  0.63614  0.581    0.65016  0.58693  0.64329
 0.56836  0.62438  0.59041  0.59222  0.53628  0.61317  0.6153   0.5871
 0.59366  0.57596  0.61159  0.59036  0.60049  0.60137  0.65067  0.67167
 0.72503  0.85242  0.99588  1.1206   1.1083   1.0959   1.1008   1.026
 0.9512   0.81414  0.74552  0.66285  0.5101   0.34216  0.22462  0.075192
 0.12207  0.17596  0.20023  0.33564  0.50451  0.51196  0.62049  0.6277
 0.62475  0.58974  0.58369  0.67158  0.62105  0.6051   0.63122  0.62907
 0.59121  0.57912  0.60782  0.60785  0.6418   0.59748  0.58411  0.59746
 0.63145  0.57954  0.58061  0.58168  0.58151  0.54187  0.58409  0.6144
 0.61487  0.62995  0.64226  0.6081   0.57393  0.60126  0.59073  0.58801
 0.65818  0.5961   0.61385 ]",0.8205379666503987
10,-7039952338506488813,3.0,"[0.6465   0.60971  0.63646  0.6347   0.63005  0.59298  0.69943  0.6297
 0.67444  0.58489  0.64503  0.65655  0.6901   0.6333   0.58027  0.66544
 0.63772  0.67258  0.69367  0.71322  0.65912  0.689    0.65921  0.64183
 0.67891  0.61443  0.63857  0.65576  0.66066  0.62744  0.6517   0.67459
 0.67933  0.62405  0.71224  0.63037  0.66467  0.61819  0.67326  0.62628
 0.59504  0.63727  0.62372  0.61028  0.6184   0.71728  0.63817  0.63739
 0.63369  0.61218  0.63685  0.67204  0.64398  0.63306  0.69347  0.67481
 0.64829  0.64401  0.67208  0.6833   0.62859  0.62407  0.62772  0.61812
 0.67356  0.71547  0.78388  0.90031  0.99168  1.1302   1.1565   1.0816
 1.0451   0.89392  0.80881  0.6648   0.54868  0.39674  0.26309  0.20872
 0.076108 0.15366  0.25833  0.38714  0.52926  0.58552  0.63511  0.63614
 0.57     0.61108  0.6571   0.70793  0.5925   0.66272  0.64168  0.63268
 0.67607  0.73402  0.6394   0.67298  0.61415  0.62078  0.6208   0.63889
 0.65124 ]",0.8002628632108804
