t_stamp,shap.name,shap.Class,shap.subseq,shap.score
10,-5553107043452979440,2.0,"[ 0.78923     0.74983     0.81581     0.76428     0.74489     0.80835
  0.72017     0.78572     0.7103      0.8137      0.75151     0.82992
  0.71566     0.77086     0.7338      0.80249     0.77372     0.74351
  0.81726     0.7999      0.82772     0.78433     0.76612     0.7827
  0.79929     0.8093      0.80193     0.79266     0.78977     0.83808
  0.83232     0.82655     0.81635     0.79827     0.79085     0.78934
  0.77337     0.8871      0.82006     0.79436     0.83507     0.81647
  0.91756     0.81286     0.86322     0.89207     0.80533     0.832
  0.526      -0.613      -1.6629     -1.9834     -1.946      -1.988
 -1.96804804 -2.00203985 -1.96052577 -1.87559353 -1.95765812 -1.90651694
 -1.91763704 -1.94929731 -1.87277604 -1.81156489 -1.94592319 -1.86568626
 -1.88870438 -1.9024187  -1.88398738 -1.88625037 -1.80909441 -1.87307364
 -1.82156219 -1.77905013 -1.86460292 -1.79329415 -1.76435971 -1.72479923
 -1.82721766 -1.80526211 -1.77467576 -1.6861     -1.6836     -1.6236
 -1.6954     -1.7015     -1.6181     -1.5948     -1.6038     -1.4891
 -1.5672     -1.5055     -1.4976     -1.4896     -1.512      -1.5005
 -1.4594     -1.4457     -1.4374     -1.4292     -1.2818     -1.3145
 -1.3471     -1.2792     -1.2589     -1.2459     -1.2531     -1.2603    ]",1.1746731061261493
10,-8834859828990739382,4.0,"[-0.89961    -0.82874    -0.76201    -0.57524    -0.5014     -0.43438
 -0.25874    -0.20403    -0.14931    -0.063946    0.021419    0.032441
  0.12246     0.22344     0.28478     0.26715     0.36123     0.37313
  0.43669     0.47881     0.47936     0.51831     0.48888     0.55671
  0.57272     0.53171     0.59156     0.58138     0.59905     0.64013
  0.68452     0.62807     0.63105     0.62383     0.60221     0.5806
  0.59442     0.61791     0.6414      0.61893     0.6565      0.60923
  0.69504196  0.61085015  0.63110423  0.62983647  0.64291188  0.61805306
  0.59717296  0.62273269  0.65406396  0.57726511  0.64464681  0.66444374
  0.54518562  0.6013013   0.62802262  0.60583963  0.57188559  0.57794636
  0.60035781  0.55888987  0.64545708  0.56178585  0.56059029  0.56742077
  0.70820234  0.57291789  0.67710424  0.63054     0.64344     0.57067
  0.62743     0.5857      0.60598     0.62626     0.59939     0.61753
  0.63144     0.64534     0.68831     0.65955     0.59635     0.64513
  0.58716     0.59178     0.59639     0.64072     0.635       0.67123
  0.59796     0.59501     0.60726     0.61951     0.61637     0.67205
  0.60598     0.6281      0.65022     0.57323     0.58026     0.58729
  0.63163     0.67597     0.56913     0.6543      0.65276     0.67369
  0.6373      0.60213     0.62454     0.64114     0.59431     0.59488
  0.61712     0.55635     0.66595     0.63889     0.61401     0.59976
  0.6114      0.61537     0.58526     0.63754     0.64841     0.59021
  0.60636     0.60646     0.60656     0.57773     0.61421     0.66901
  0.61971     0.59627     0.62103   ]",0.6012820473656655
10,4824694073552344428,4.0,"[-1.5056     -1.4104     -1.4095     -1.3067     -1.2741     -1.227
 -1.107      -1.0232     -0.95056    -0.83452    -0.74202    -0.66614
 -0.59025    -0.44113    -0.34757    -0.27165    -0.1423     -0.075392
  0.079245    0.1001      0.18915     0.25312     0.33        0.38118
  0.43817     0.43905     0.52943     0.57756     0.59569     0.58782
  0.63011     0.6297      0.55827     0.57329     0.61701     0.65629
  0.64346     0.58731     0.66752     0.6716      0.6875      0.67037
  0.65078     0.70212     0.6125      0.62675     0.67941     0.70352
  0.68933     0.6703      0.63607     0.66403     0.64693     0.63629
  0.67073     0.70927     0.65468     0.68986     0.6081      0.67072
  0.68245     0.67837     0.64723     0.63795     0.64026     0.68523
  0.64583     0.59617     0.66033     0.65659     0.61741     0.62768
  0.66313     0.64536     0.63392     0.64516     0.71053     0.66545
  0.67369     0.66447     0.69091     0.651       0.69151     0.73156
  0.65793     0.6594      0.67277363  0.686439    0.68502156  0.60338971
  0.65896676  0.68159934  0.63559361  0.63252802  0.67562632  0.64120439
  0.72010724  0.73065466  0.72830967  0.69237235  0.66851011  0.66342691
  0.69048792  0.67910469  0.62128536  0.64265258  0.68625503  0.69947282
  0.69377031  0.66590877  0.68824136  0.6458123   0.64185112  0.68721
  0.66272     0.64195     0.69067     0.65247     0.68115     0.69334
  0.66461     0.68522     0.66307     0.7176      0.70279     0.68799
  0.66704     0.63804     0.68712     0.64828     0.63773     0.6873
  0.64864     0.60999     0.62637   ]",0.5460747616387694
10,-3918547694793422480,4.0,"[-0.27165    -0.1423     -0.075392    0.079245    0.1001      0.18915
  0.25312     0.33        0.38118     0.43817     0.43905     0.52943
  0.57756     0.59569     0.58782     0.63011     0.6297      0.55827
  0.57329     0.61701     0.65629     0.64346     0.58731     0.66752
  0.6716      0.6875      0.67037     0.65078     0.70212     0.6125
  0.62675     0.67941     0.70352     0.68933     0.6703      0.63607
  0.66403     0.64693     0.63629     0.67073     0.70927     0.65468
  0.68986     0.6081      0.67072     0.68245     0.67837     0.64723
  0.63795     0.64026     0.68523     0.64583     0.59617     0.66033
  0.65659     0.61741     0.62768     0.66313     0.64536     0.63392
  0.64516     0.71053     0.66545     0.67369     0.66447     0.69091
  0.651       0.69151     0.73156     0.65793     0.6594      0.67277363
  0.686439    0.68502156  0.60338971  0.65896676  0.68159934  0.63559361
  0.63252802  0.67562632  0.64120439  0.72010724  0.73065466  0.72830967
  0.69237235  0.66851011  0.66342691  0.69048792  0.67910469  0.62128536
  0.64265258  0.68625503  0.69947282  0.69377031  0.66590877  0.68824136
  0.6458123   0.64185112  0.68721     0.66272     0.64195     0.69067
  0.65247     0.68115     0.69334     0.66461     0.68522     0.66307   ]",0.4893114503499531
10,3553293018346361477,4.0,"[-1.2392     -1.089      -0.99738    -0.89804    -0.78956    -0.52884
 -0.51924    -0.35694    -0.20703    -0.1603     -0.026656    0.048162
  0.13543     0.18316     0.22727     0.36263     0.34438     0.37286
  0.42032     0.39455     0.41969     0.43616     0.51094     0.52592
  0.46178     0.5805      0.53469     0.51839     0.49443     0.56898
  0.53228     0.56532     0.51512     0.5241      0.5363      0.52716
  0.55937     0.54511     0.55448     0.52199     0.55069     0.55103
  0.52958     0.54543     0.59525     0.58256     0.58428     0.58378
  0.55466     0.565       0.55256     0.51192     0.53082     0.50577
  0.55182     0.45618     0.55164     0.59769     0.54261     0.57584
  0.57699     0.58017     0.59074     0.53404     0.58541     0.52728
  0.51556     0.57964     0.49482     0.56373     0.52849     0.57595
  0.5055      0.49197     0.52296     0.54403     0.54117     0.53914
  0.49728     0.49593     0.58648     0.56796     0.52884     0.58054
  0.58979     0.57664     0.55883     0.55612     0.5236      0.54583
  0.53922     0.56412     0.58402     0.56225     0.54237     0.61311
  0.53915     0.52568     0.51305363  0.510169    0.58753156  0.51477971
  0.45958676  0.54195934  0.49457361  0.54920802  0.57014632  0.56239439]",0.4886665051741782
10,3045721395302654144,4.0,"[0.33567    0.42526    0.44814    0.52245    0.56456    0.59412
 0.62905    0.63248    0.64126    0.67321    0.67051    0.67528
 0.65693    0.70741    0.71088    0.76639    0.7232     0.73259
 0.71035    0.71935    0.71557    0.69956    0.74022    0.70884
 0.72361    0.73679    0.71642    0.76817    0.70586    0.78879
 0.707      0.74986    0.73789    0.71209    0.71628    0.75467
 0.76656    0.79017    0.72883    0.75474    0.73697    0.72017
 0.73696    0.75375    0.75617    0.7517     0.74365    0.73378
 0.72392    0.7421     0.733      0.71279    0.78631    0.72093363
 0.725549   0.74617156 0.76650971 0.74442676 0.71862934 0.76030361
 0.74454802 0.72683632 0.70982439 0.74991724 0.74489466 0.74805967
 0.74697235 0.75619011 0.80777691 0.68592792 0.73305469 0.74089536
 0.72095258 0.68976503 0.67691282 0.74560031 0.76624877 0.73012136
 0.7635523  0.69402112 0.66872    0.74094    0.76738    0.72853
 0.76777    0.68134    0.77589    0.71049    0.72464    0.76392
 0.67795    0.7037     0.72945    0.70033    0.72142    0.72727
 0.73681    0.7338     0.73795    0.70806    0.81119    0.71712
 0.75281    0.71104    0.74046    0.72929    0.70614    0.72196
 0.71824    0.71329    0.66988    0.7151     0.74276    0.75096
 0.68368    0.75285    0.73221    0.69624    0.72252    0.7488
 0.7529     0.72502    0.76476    0.75311    0.74146    0.75238
 0.72333    0.68081    0.69147    0.74291    0.74032    0.73914
 0.77813    0.78322    0.76479   ]",0.485707702303355
10,6613368669571390871,4.0,"[0.13543    0.18316    0.22727    0.36263    0.34438    0.37286
 0.42032    0.39455    0.41969    0.43616    0.51094    0.52592
 0.46178    0.5805     0.53469    0.51839    0.49443    0.56898
 0.53228    0.56532    0.51512    0.5241     0.5363     0.52716
 0.55937    0.54511    0.55448    0.52199    0.55069    0.55103
 0.52958    0.54543    0.59525    0.58256    0.58428    0.58378
 0.55466    0.565      0.55256    0.51192    0.53082    0.50577
 0.55182    0.45618    0.55164    0.59769    0.54261    0.57584
 0.57699    0.58017    0.59074    0.53404    0.58541    0.52728
 0.51556    0.57964    0.49482    0.56373    0.52849    0.57595
 0.5055     0.49197    0.52296    0.54403    0.54117    0.53914
 0.49728    0.49593    0.58648    0.56796    0.52884    0.58054
 0.58979    0.57664    0.55883    0.55612    0.5236     0.54583
 0.53922    0.56412    0.58402    0.56225    0.54237    0.61311
 0.53915    0.52568    0.51305363 0.510169   0.58753156 0.51477971
 0.45958676 0.54195934 0.49457361 0.54920802 0.57014632 0.56239439
 0.53348724 0.55386466 0.52692967 0.53090235 0.55490011 0.53129691
 0.55515792 0.53083469 0.51703536 0.56665258 0.54393503 0.56180282
 0.56066031 0.57161877 0.51894136 0.5572323  0.53042112 0.54649
 0.56729    0.52868    0.53417    0.54773    0.52354    0.57251
 0.5866     0.53496    0.52118    0.62577    0.55022    0.5495
 0.51181    0.58622    0.58213    0.61244    0.57658    0.56933
 0.55436    0.54761    0.49971   ]",0.4672833701242633
10,-6406905088103017470,4.0,"[-1.1693     -1.1009     -1.0804     -0.923      -0.87992    -0.84029
 -0.77641    -0.71253    -0.59797    -0.4812     -0.37429    -0.23223
 -0.13491    -0.014331    0.046561    0.15058     0.2464      0.30357
  0.33567     0.42526     0.44814     0.52245     0.56456     0.59412
  0.62905     0.63248     0.64126     0.67321     0.67051     0.67528
  0.65693     0.70741     0.71088     0.76639     0.7232      0.73259
  0.71035     0.71935     0.71557     0.69956     0.74022     0.70884
  0.72361     0.73679     0.71642     0.76817     0.70586     0.78879
  0.707       0.74986     0.73789     0.71209     0.71628     0.75467
  0.76656     0.79017     0.72883     0.75474     0.73697     0.72017
  0.73696     0.75375     0.75617     0.7517      0.74365     0.73378
  0.72392     0.7421      0.733       0.71279     0.78631     0.72093363
  0.725549    0.74617156  0.76650971  0.74442676  0.71862934  0.76030361
  0.74454802  0.72683632  0.70982439  0.74991724  0.74489466  0.74805967
  0.74697235  0.75619011  0.80777691  0.68592792  0.73305469  0.74089536
  0.72095258  0.68976503  0.67691282  0.74560031  0.76624877  0.73012136
  0.7635523   0.69402112  0.66872     0.74094     0.76738     0.72853
  0.76777     0.68134     0.77589     0.71049     0.72464     0.76392   ]",0.41746091307347416
10,1717737091847912770,4.0,"[-0.34757    -0.27165    -0.1423     -0.075392    0.079245    0.1001
  0.18915     0.25312     0.33        0.38118     0.43817     0.43905
  0.52943     0.57756     0.59569     0.58782     0.63011     0.6297
  0.55827     0.57329     0.61701     0.65629     0.64346     0.58731
  0.66752     0.6716      0.6875      0.67037     0.65078     0.70212
  0.6125      0.62675     0.67941     0.70352     0.68933     0.6703
  0.63607     0.66403     0.64693     0.63629     0.67073     0.70927
  0.65468     0.68986     0.6081      0.67072     0.68245     0.67837
  0.64723     0.63795     0.64026     0.68523     0.64583     0.59617
  0.66033     0.65659     0.61741     0.62768     0.66313     0.64536
  0.63392     0.64516     0.71053     0.66545     0.67369     0.66447
  0.69091     0.651       0.69151     0.73156     0.65793     0.6594
  0.67277363  0.686439    0.68502156  0.60338971  0.65896676  0.68159934
  0.63559361  0.63252802  0.67562632]",0.4149278493884543
10,-9071626037658421379,4.0,"[-0.51924  -0.35694  -0.20703  -0.1603   -0.026656  0.048162  0.13543
  0.18316   0.22727   0.36263   0.34438   0.37286   0.42032   0.39455
  0.41969   0.43616   0.51094   0.52592   0.46178   0.5805    0.53469
  0.51839   0.49443   0.56898   0.53228   0.56532   0.51512   0.5241
  0.5363    0.52716   0.55937   0.54511   0.55448   0.52199   0.55069
  0.55103   0.52958   0.54543   0.59525   0.58256   0.58428   0.58378
  0.55466   0.565     0.55256   0.51192   0.53082   0.50577   0.55182
  0.45618   0.55164   0.59769   0.54261   0.57584   0.57699   0.58017
  0.59074   0.53404   0.58541   0.52728   0.51556   0.57964   0.49482
  0.56373   0.52849   0.57595   0.5055    0.49197   0.52296   0.54403
  0.54117   0.53914   0.49728   0.49593   0.58648   0.56796   0.52884
  0.58054   0.58979   0.57664   0.55883 ]",0.389650931806146
10,-964585976367061773,4.0,"[-1.6182  -1.6813  -1.6866  -1.6392  -1.6496  -1.6571  -1.6205  -1.6475
 -1.6503  -1.6726  -1.6439  -1.6433  -1.6008  -1.5835  -1.6517  -1.6674
 -1.6831  -1.6535  -1.6521  -1.6081  -1.6672  -1.6493  -1.6574  -1.6201
 -1.6307  -1.6672  -1.654   -1.6635  -1.6098  -1.59    -1.6241  -1.622
 -1.6086  -1.5847  -1.5749  -1.5791  -1.567   -1.522   -1.5271  -1.4895
 -1.5056  -1.4104  -1.4095  -1.3067  -1.2741  -1.227   -1.107   -1.0232
 -0.95056 -0.83452 -0.74202 -0.66614 -0.59025 -0.44113]",0.3764088120241956
