t_stamp,shap.name,shap.Class,shap.subseq,shap.score
10,5601410833848727594,1.0,"[ 0.57661    0.49595    0.53053    0.59289    0.49657    0.56167
  0.5017     0.43006    0.59914    0.59712    0.62974    0.62804
  0.7602     0.99695    1.0405     1.1534     1.2495     1.4372
  1.7353     1.8684     1.9493     1.9074     1.8881     1.6839
  1.6035     1.431      1.1941     1.005      0.71095    0.30725
  0.053305   0.0055613 -0.010828  -0.10821   -0.11301   -0.15382
 -0.22032   -0.18798   -0.13338   -0.095583  -0.076358  -0.070357 ]",0.6061234067156338
10,-5117733749761246981,2.0,"[ 0.57606    0.62016    0.67202    0.67614    0.66872    0.67706
  0.69045    0.67136    0.62061    0.63162    0.69045    0.67564
  0.61422    0.60209    0.63516    0.6569     0.64192    0.63726
  0.63516    0.60782    0.58182    0.5128     0.41403    0.38188
  0.3624     0.33728    0.35875    0.39591    0.36299    0.21228
  0.11918    0.11356   -0.0059556 -0.022287   0.082326  -0.073509
 -0.37167   -0.68286   -1.2261    -1.8398    -2.2403    -2.5631   ]",0.7587680089237919
10,-3915139049029445865,2.0,"[ 0.67202    0.62691    0.62784    0.69671    0.70888    0.62609
  0.57606    0.62016    0.67202    0.67614    0.66872    0.67706
  0.69045    0.67136    0.62061    0.63162    0.69045    0.67564
  0.61422    0.60209    0.63516    0.6569     0.64192    0.63726
  0.63516    0.60782    0.58182    0.5128     0.41403    0.38188
  0.3624     0.33728    0.35875    0.39591    0.36299    0.21228
  0.11918    0.11356   -0.0059556 -0.022287   0.082326  -0.073509
 -0.37167   -0.68286   -1.2261    -1.8398    -2.2403    -2.5631
 -3.0873   ]",0.7565412377094997
10,2595333910774797157,2.0,"[ 0.4463     0.3956     0.52829    0.62714    0.5778     0.56145
  0.58991    0.62214    0.66877    0.67202    0.62691    0.62784
  0.69671    0.70888    0.62609    0.57606    0.62016    0.67202
  0.67614    0.66872    0.67706    0.69045    0.67136    0.62061
  0.63162    0.69045    0.67564    0.61422    0.60209    0.63516
  0.6569     0.64192    0.63726    0.63516    0.60782    0.58182
  0.5128     0.41403    0.38188    0.3624     0.33728    0.35875
  0.39591    0.36299    0.21228    0.11918    0.11356   -0.0059556
 -0.022287   0.082326  -0.073509  -0.37167   -0.68286   -1.2261
 -1.8398    -2.2403    -2.5631    -3.0873    -3.5663    -3.5528
 -3.1237    -2.258     -1.3006   ]",0.7474873346290253
10,4054524635749776946,2.0,"[ 0.69045    0.67136    0.62061    0.63162    0.69045    0.67564
  0.61422    0.60209    0.63516    0.6569     0.64192    0.63726
  0.63516    0.60782    0.58182    0.5128     0.41403    0.38188
  0.3624     0.33728    0.35875    0.39591    0.36299    0.21228
  0.11918    0.11356   -0.0059556 -0.022287   0.082326  -0.073509
 -0.37167   -0.68286   -1.2261    -1.8398    -2.2403   ]",0.7241187547467418
10,8905473104742868822,2.0,"[ 0.1706    0.2836    0.29282   0.23934   0.27004   0.41191   0.47252
  0.56538   0.67352   0.67498   0.67735   0.66461   0.64768   0.7264
  0.7381    0.65322   0.69924   0.78983   0.79305   0.77071   0.77388
  0.83018   0.88794   0.88629   0.83689   0.8704    0.98117   0.9616
  0.9073    1.0017    1.0876    1.0214    0.9265    0.9495    1.0298
  0.96693   0.88204   1.0083    1.0531    0.86633   0.70148   0.61541
  0.64213   0.75269   0.65098   0.38778   0.19473   0.029333 -0.051944
 -0.22389  -0.33616  -0.087426 -0.15155  -0.6436   -1.0518   -1.4462
 -2.0075   -2.6636   -3.222    -3.6006   -3.7387   -3.0729   -1.6729  ]",0.6942704342323814
10,-8637952601597701721,2.0,"[ 0.49359  0.54863  0.57976  0.50401  0.49883  0.49105  0.54821  0.52401
  0.47375  0.47073  0.46177  0.56359  0.54539  0.59011  0.67866  0.61267
  0.5861   0.61383  0.68664  0.6863   0.67604  0.75445  0.71449  0.73888
  0.75183  0.78996  0.79352  0.71717  0.7952   0.803    0.78673  0.77161
  0.69158  0.59685  0.45297  0.4531   0.50997  0.53807  0.56183  0.49884
  0.51574  0.46179  0.47512  0.4314   0.24814 -0.16616 -0.81866 -1.4656
 -2.109   -2.8533  -3.8559  -4.3444  -4.2361  -3.1465  -2.3519  -1.5933 ]",0.6873095817760468
10,-1985809059698387480,2.0,"[ 0.52649  0.50031  0.56327  0.51326  0.40011  0.43384  0.49612  0.4498
  0.48928  0.49359  0.54863  0.57976  0.50401  0.49883  0.49105  0.54821
  0.52401  0.47375  0.47073  0.46177  0.56359  0.54539  0.59011  0.67866
  0.61267  0.5861   0.61383  0.68664  0.6863   0.67604  0.75445  0.71449
  0.73888  0.75183  0.78996  0.79352  0.71717  0.7952   0.803    0.78673
  0.77161  0.69158  0.59685  0.45297  0.4531   0.50997  0.53807  0.56183
  0.49884  0.51574  0.46179  0.47512  0.4314   0.24814 -0.16616 -0.81866
 -1.4656  -2.109   -2.8533  -3.8559  -4.3444  -4.2361  -3.1465 ]",0.6868933536698201
10,-1137721973760315166,2.0,"[ 0.39235    0.41191    0.36565    0.41141    0.43907    0.44802
  0.46017    0.33411    0.36855    0.46857    0.38357    0.29125
  0.2456     0.28872    0.38124    0.34059    0.21886    0.17183
  0.18664    0.19968    0.15549    0.098202   0.11873    0.09983
  0.0092716  0.018079   0.074071   0.041476   0.0048336  0.0098721
  0.035175   0.025809  -0.086481  -0.16789   -0.14743   -0.15352
 -0.2879    -0.3917    -0.29109   -0.22723   -0.26909   -0.23963
 -0.19863   -0.14066   -0.04843   -0.023716  -0.070716  -0.047258
  0.053158 ]",0.6666481391890671
10,1291528629095731654,2.0,"[ 0.67604  0.75445  0.71449  0.73888  0.75183  0.78996  0.79352  0.71717
  0.7952   0.803    0.78673  0.77161  0.69158  0.59685  0.45297  0.4531
  0.50997  0.53807  0.56183  0.49884  0.51574  0.46179  0.47512  0.4314
  0.24814 -0.16616 -0.81866 -1.4656  -2.109   -2.8533  -3.8559  -4.3444
 -4.2361  -3.1465  -2.3519 ]",0.6542154592218227
10,-2866692382193325580,2.0,"[ 0.43907    0.44802    0.46017    0.33411    0.36855    0.46857
  0.38357    0.29125    0.2456     0.28872    0.38124    0.34059
  0.21886    0.17183    0.18664    0.19968    0.15549    0.098202
  0.11873    0.09983    0.0092716  0.018079   0.074071   0.041476
  0.0048336  0.0098721  0.035175   0.025809  -0.086481  -0.16789
 -0.14743   -0.15352   -0.2879    -0.3917    -0.29109   -0.22723
 -0.26909   -0.23963   -0.19863   -0.14066   -0.04843   -0.023716
 -0.070716  -0.047258   0.053158   0.011651  -0.0021963  0.1706
  0.2836     0.29282    0.23934    0.27004    0.41191    0.47252
  0.56538    0.67352  ]",0.6157540995199107
35,4447450356215481808,1.0,"[ 0.613     0.53934   0.67974   0.59805   0.5599    0.51803   0.55874
  0.43255   0.4608    0.56034   0.53284   0.41778   0.50559   0.3863
  0.40434   0.464     0.40629   0.50318   0.42061   0.465     0.42977
  0.49708   0.49674   0.57921   0.97975   1.2233    1.28      1.3952
  1.6606    1.9279    1.9147    1.8015    1.6786    1.4401    1.274
  1.0705    0.66184   0.3534    0.036911 -0.14405  -0.1815   -0.11408
 -0.14381  -0.085822 -0.10484  -0.17324  -0.21514  -0.13869  -0.13822
 -0.15056  -0.11212  -0.10944  -0.074525  0.01459   0.20798   0.78341
  1.1792    1.1937    1.186     0.98719   0.68892   0.77437   0.82394 ]",0.7097691672519871
35,7832656574371253646,1.0,"[ 0.56034   0.53284   0.41778   0.50559   0.3863    0.40434   0.464
  0.40629   0.50318   0.42061   0.465     0.42977   0.49708   0.49674
  0.57921   0.97975   1.2233    1.28      1.3952    1.6606    1.9279
  1.9147    1.8015    1.6786    1.4401    1.274     1.0705    0.66184
  0.3534    0.036911 -0.14405  -0.1815   -0.11408  -0.14381  -0.085822
 -0.10484  -0.17324  -0.21514  -0.13869  -0.13822  -0.15056  -0.11212
 -0.10944  -0.074525  0.01459   0.20798   0.78341   1.1792    1.1937  ]",0.6706238842181735
35,1661486045545136987,1.0,"[ 0.41887  0.32594  0.35595  0.31694  0.23278  0.34233  0.43984  0.4218
  0.47839  0.22331  0.2984   0.4439   0.43982  0.7158   0.94287  1.0702
  0.99839  1.1303   1.4528   1.6699   1.6163   1.3437   1.1234   0.83784
  0.83842  0.71545  0.56505  0.24295 -0.11339 -0.23253 -0.27775 -0.22476
 -0.27232 -0.41553 -0.34502 -0.29844 -0.29279 -0.41429 -0.46138 -0.48242
 -0.48941 -0.49969 -0.31341 -0.28052 -0.24666  0.35095  1.0951   1.3904
  1.4122 ]",0.6320744653477348
35,715927639691360762,1.0,"[ 0.56034   0.53284   0.41778   0.50559   0.3863    0.40434   0.464
  0.40629   0.50318   0.42061   0.465     0.42977   0.49708   0.49674
  0.57921   0.97975   1.2233    1.28      1.3952    1.6606    1.9279
  1.9147    1.8015    1.6786    1.4401    1.274     1.0705    0.66184
  0.3534    0.036911 -0.14405  -0.1815   -0.11408  -0.14381  -0.085822
 -0.10484  -0.17324  -0.21514  -0.13869  -0.13822  -0.15056  -0.11212
 -0.10944  -0.074525  0.01459   0.20798   0.78341   1.1792    1.1937
  1.186     0.98719   0.68892   0.77437   0.82394   1.1172   -1.6405  ]",0.6210163334764268
35,-4021141707946255463,1.0,"[ 0.56547  0.61787  0.73486  0.5158   0.53439  0.58824  0.53397  0.60996
  0.60312  0.41887  0.32594  0.35595  0.31694  0.23278  0.34233  0.43984
  0.4218   0.47839  0.22331  0.2984   0.4439   0.43982  0.7158   0.94287
  1.0702   0.99839  1.1303   1.4528   1.6699   1.6163   1.3437   1.1234
  0.83784  0.83842  0.71545  0.56505  0.24295 -0.11339 -0.23253 -0.27775
 -0.22476 -0.27232 -0.41553 -0.34502 -0.29844 -0.29279 -0.41429 -0.46138
 -0.48242 -0.48941 -0.49969 -0.31341 -0.28052 -0.24666  0.35095  1.0951
  1.3904   1.4122   1.3794   1.3878   0.69148  0.54173  0.98802]",0.6125319286723269
35,-8716274511662240106,1.0,"[ 0.016028  0.082502  0.25014   0.4153    0.5167    0.57008   0.52925
  0.62179   0.65385   0.68989   0.66759   0.76422   0.75545   0.61065
  0.53165   0.56035   0.48819   0.61982   0.68931   0.51892   0.50862
  0.5373    0.83562   1.0504    1.0521    1.0422    1.324     1.5726
  1.8367    2.1411    2.0525    1.9748    1.9915    1.7878    1.3902
  1.0999    0.82332   0.69379   0.37016   0.10351  -0.15146  -0.30923
 -0.32556  -0.29673  -0.42837  -0.27819  -0.31271  -0.36019  -0.33416
 -0.25913  -0.073196 -0.29171  -0.49869  -0.41436  -0.11854   0.33293 ]",0.6027411642641459
35,5662217585527453746,1.0,"[ 0.464     0.40629   0.50318   0.42061   0.465     0.42977   0.49708
  0.49674   0.57921   0.97975   1.2233    1.28      1.3952    1.6606
  1.9279    1.9147    1.8015    1.6786    1.4401    1.274     1.0705
  0.66184   0.3534    0.036911 -0.14405  -0.1815   -0.11408  -0.14381
 -0.085822 -0.10484  -0.17324  -0.21514  -0.13869  -0.13822  -0.15056
 -0.11212  -0.10944  -0.074525  0.01459   0.20798   0.78341   1.1792  ]",0.5953522201387609
35,4473731883565841567,1.0,"[ 0.53165   0.56035   0.48819   0.61982   0.68931   0.51892   0.50862
  0.5373    0.83562   1.0504    1.0521    1.0422    1.324     1.5726
  1.8367    2.1411    2.0525    1.9748    1.9915    1.7878    1.3902
  1.0999    0.82332   0.69379   0.37016   0.10351  -0.15146  -0.30923
 -0.32556  -0.29673  -0.42837  -0.27819  -0.31271  -0.36019  -0.33416
 -0.25913  -0.073196 -0.29171  -0.49869  -0.41436  -0.11854   0.33293 ]",0.5858357603238676
35,-7578138741266137956,1.0,"[ 0.41887  0.32594  0.35595  0.31694  0.23278  0.34233  0.43984  0.4218
  0.47839  0.22331  0.2984   0.4439   0.43982  0.7158   0.94287  1.0702
  0.99839  1.1303   1.4528   1.6699   1.6163   1.3437   1.1234   0.83784
  0.83842  0.71545  0.56505  0.24295 -0.11339 -0.23253 -0.27775 -0.22476
 -0.27232 -0.41553 -0.34502 -0.29844 -0.29279 -0.41429 -0.46138 -0.48242
 -0.48941 -0.49969 -0.31341 -0.28052 -0.24666  0.35095  1.0951   1.3904
  1.4122   1.3794   1.3878   0.69148  0.54173  0.98802  0.94278 -1.4709 ]",0.5806536926251364
35,-2483601638245213430,1.0,"[ 0.5167    0.57008   0.52925   0.62179   0.65385   0.68989   0.66759
  0.76422   0.75545   0.61065   0.53165   0.56035   0.48819   0.61982
  0.68931   0.51892   0.50862   0.5373    0.83562   1.0504    1.0521
  1.0422    1.324     1.5726    1.8367    2.1411    2.0525    1.9748
  1.9915    1.7878    1.3902    1.0999    0.82332   0.69379   0.37016
  0.10351  -0.15146  -0.30923  -0.32556  -0.29673  -0.42837  -0.27819
 -0.31271  -0.36019  -0.33416  -0.25913  -0.073196 -0.29171  -0.49869
 -0.41436  -0.11854   0.33293   0.86439   1.1097    0.88892   0.93934
  0.99555   0.80676   0.51316   0.1059    0.47616   0.68152  -0.16726 ]",0.5731734333063824
35,-5117733749761246981,2.0,"[ 0.57606    0.62016    0.67202    0.67614    0.66872    0.67706
  0.69045    0.67136    0.62061    0.63162    0.69045    0.67564
  0.61422    0.60209    0.63516    0.6569     0.64192    0.63726
  0.63516    0.60782    0.58182    0.5128     0.41403    0.38188
  0.3624     0.33728    0.35875    0.39591    0.36299    0.21228
  0.11918    0.11356   -0.0059556 -0.022287   0.082326  -0.073509
 -0.37167   -0.68286   -1.2261    -1.8398    -2.2403    -2.5631   ]",0.6425407175989521
35,-3915139049029445865,2.0,"[ 0.67202    0.62691    0.62784    0.69671    0.70888    0.62609
  0.57606    0.62016    0.67202    0.67614    0.66872    0.67706
  0.69045    0.67136    0.62061    0.63162    0.69045    0.67564
  0.61422    0.60209    0.63516    0.6569     0.64192    0.63726
  0.63516    0.60782    0.58182    0.5128     0.41403    0.38188
  0.3624     0.33728    0.35875    0.39591    0.36299    0.21228
  0.11918    0.11356   -0.0059556 -0.022287   0.082326  -0.073509
 -0.37167   -0.68286   -1.2261    -1.8398    -2.2403    -2.5631
 -3.0873   ]",0.639858917348373
35,6093080310287019648,2.0,"[ 0.18723   0.20302   0.32232   0.36222   0.45052   0.57678   0.53704
  0.52684   0.61418   0.59234   0.60938   0.66512   0.56674   0.58034
  0.70331   0.73658   0.74144   0.69478   0.71064   0.72825   0.66407
  0.71242   0.73477   0.66838   0.72099   0.76639   0.72263   0.78143
  0.79319   0.71146   0.79176   0.87734   0.87962   0.87756   0.87357
  0.91353   0.86159   0.84549   0.9262    0.8336    0.69781   0.60199
  0.57428   0.69601   0.70262   0.54773   0.38888   0.32788   0.2997
  0.13775   0.18406   0.47784   0.44531   0.082897 -0.28116  -0.75197
 -1.273    -1.7652   -2.429    -2.9454   -3.3052   -3.1752   -2.3114  ]",0.6266817251592891
35,4054524635749776946,2.0,"[ 0.69045    0.67136    0.62061    0.63162    0.69045    0.67564
  0.61422    0.60209    0.63516    0.6569     0.64192    0.63726
  0.63516    0.60782    0.58182    0.5128     0.41403    0.38188
  0.3624     0.33728    0.35875    0.39591    0.36299    0.21228
  0.11918    0.11356   -0.0059556 -0.022287   0.082326  -0.073509
 -0.37167   -0.68286   -1.2261    -1.8398    -2.2403   ]",0.6226354970298473
35,2595333910774797157,2.0,"[ 0.4463     0.3956     0.52829    0.62714    0.5778     0.56145
  0.58991    0.62214    0.66877    0.67202    0.62691    0.62784
  0.69671    0.70888    0.62609    0.57606    0.62016    0.67202
  0.67614    0.66872    0.67706    0.69045    0.67136    0.62061
  0.63162    0.69045    0.67564    0.61422    0.60209    0.63516
  0.6569     0.64192    0.63726    0.63516    0.60782    0.58182
  0.5128     0.41403    0.38188    0.3624     0.33728    0.35875
  0.39591    0.36299    0.21228    0.11918    0.11356   -0.0059556
 -0.022287   0.082326  -0.073509  -0.37167   -0.68286   -1.2261
 -1.8398    -2.2403    -2.5631    -3.0873    -3.5663    -3.5528
 -3.1237    -2.258     -1.3006   ]",0.6201453340186774
35,391949716194251637,2.0,"[ 0.59234   0.60938   0.66512   0.56674   0.58034   0.70331   0.73658
  0.74144   0.69478   0.71064   0.72825   0.66407   0.71242   0.73477
  0.66838   0.72099   0.76639   0.72263   0.78143   0.79319   0.71146
  0.79176   0.87734   0.87962   0.87756   0.87357   0.91353   0.86159
  0.84549   0.9262    0.8336    0.69781   0.60199   0.57428   0.69601
  0.70262   0.54773   0.38888   0.32788   0.2997    0.13775   0.18406
  0.47784   0.44531   0.082897 -0.28116  -0.75197  -1.273    -1.7652
 -2.429    -2.9454   -3.3052   -3.1752   -2.3114   -1.5974    0.048616]",0.6120492776780309
35,2924517439226381552,2.0,"[ 0.71146   0.79176   0.87734   0.87962   0.87756   0.87357   0.91353
  0.86159   0.84549   0.9262    0.8336    0.69781   0.60199   0.57428
  0.69601   0.70262   0.54773   0.38888   0.32788   0.2997    0.13775
  0.18406   0.47784   0.44531   0.082897 -0.28116  -0.75197  -1.273
 -1.7652   -2.429    -2.9454   -3.3052   -3.1752   -2.3114   -1.5974  ]",0.6092266352313923
35,8905473104742868822,2.0,"[ 0.1706    0.2836    0.29282   0.23934   0.27004   0.41191   0.47252
  0.56538   0.67352   0.67498   0.67735   0.66461   0.64768   0.7264
  0.7381    0.65322   0.69924   0.78983   0.79305   0.77071   0.77388
  0.83018   0.88794   0.88629   0.83689   0.8704    0.98117   0.9616
  0.9073    1.0017    1.0876    1.0214    0.9265    0.9495    1.0298
  0.96693   0.88204   1.0083    1.0531    0.86633   0.70148   0.61541
  0.64213   0.75269   0.65098   0.38778   0.19473   0.029333 -0.051944
 -0.22389  -0.33616  -0.087426 -0.15155  -0.6436   -1.0518   -1.4462
 -2.0075   -2.6636   -3.222    -3.6006   -3.7387   -3.0729   -1.6729  ]",0.6027963745868994
35,5342755680982551255,2.0,"[ 0.38255   0.43432   0.50228   0.46486   0.48777   0.50818   0.51848
  0.58483   0.58301   0.60661   0.66843   0.62981   0.59085   0.63353
  0.64319   0.60182   0.62748   0.68975   0.64866   0.62257   0.67918
  0.68448   0.66976   0.66921   0.64791   0.68783   0.74642   0.74715
  0.72966   0.76205   0.79441   0.77148   0.86291   0.98926   0.90029
  0.90933   0.98163   0.94048   1.0168    0.99817   0.97465   0.85498
  0.70582   0.71021   0.66921   0.70942   0.62971   0.46404   0.38569
  0.27878   0.23578   0.35621   0.57384   0.69653   0.47578  -0.054265
 -0.6656   -1.3203   -2.0226   -2.7236   -3.4205   -3.7437   -2.9587  ]",0.6017673236550409
35,-1145335281390603947,2.0,"[ 0.56462   0.60379   0.63621   0.70423   0.74295   0.71302   0.68097
  0.66055   0.64269   0.64942   0.61163   0.53083   0.57774   0.66312
  0.62054   0.62037   0.68819   0.67205   0.64791   0.64525   0.61743
  0.63524   0.65433   0.57725   0.52528   0.57458   0.58211   0.55663
  0.5349    0.43343   0.39966   0.46515   0.44562   0.40829   0.36122
  0.23517   0.14837   0.019924 -0.2356   -0.39503  -0.42307  -0.52649
 -0.74221  -1.0011   -1.3114   -1.7089   -2.156    -2.6405   -3.2184  ]",0.5842323016093861
35,-3334766757661851057,4.0,"[ 0.35845  0.43821  0.43717  0.48077  0.4304   0.49325  0.51105  0.49123
  0.50885  0.52996  0.57919  0.56379  0.59825  0.54057  0.5508   0.67129
  0.60801  0.57211  0.5352   0.50074  0.60807  0.57253  0.46568  0.47471
  0.54341  0.52343  0.44607  0.43865  0.5175   0.45032  0.46083  0.39997
  0.39352  0.48012  0.47504  0.52641  0.5996   0.61466  0.72917  0.79587
  0.90765  0.98425  1.0995   1.1841   1.3377   1.4643   1.325    1.2061
  1.1475   1.0949   1.0272   0.86076  0.52719  0.25879  0.14694  0.12699
 -0.17528 -0.64452 -1.2373  -1.839   -2.4359  -3.3907  -3.9941 ]",0.3106363466101318
35,-3917357533507062595,4.0,"[ 0.52996  0.57919  0.56379  0.59825  0.54057  0.5508   0.67129  0.60801
  0.57211  0.5352   0.50074  0.60807  0.57253  0.46568  0.47471  0.54341
  0.52343  0.44607  0.43865  0.5175   0.45032  0.46083  0.39997  0.39352
  0.48012  0.47504  0.52641  0.5996   0.61466  0.72917  0.79587  0.90765
  0.98425  1.0995   1.1841   1.3377   1.4643   1.325    1.2061   1.1475
  1.0949   1.0272   0.86076  0.52719  0.25879  0.14694  0.12699 -0.17528
 -0.64452 -1.2373  -1.839   -2.4359  -3.3907  -3.9941  -3.4906  -2.484  ]",0.30457598679152414
35,-2028039097275449255,4.0,"[ 0.24131   0.2388    0.37332   0.40005   0.31549   0.3703    0.46425
  0.5193    0.55024   0.47515   0.4348    0.50969   0.53086   0.57909
  0.63485   0.62828   0.63844   0.57647   0.60074   0.67721   0.58528
  0.53612   0.56574   0.56304   0.60121   0.64978   0.6668    0.68504
  0.64268   0.60888   0.64978   0.65323   0.66694   0.72262   0.77092
  0.82177   0.83057   0.7879    0.7275    0.65051   0.54229   0.43517
  0.37591   0.39108   0.48649   0.56379   0.47753   0.36292   0.39258
  0.24989   0.15532   0.45992   0.52577   0.28978   0.035831 -0.48964
 -1.1571   -1.7688   -2.5415   -3.1596   -3.8004   -3.9944   -3.1022  ]",0.3022612456375781
35,-7114109749624918171,4.0,"[ 0.60888   0.64978   0.65323   0.66694   0.72262   0.77092   0.82177
  0.83057   0.7879    0.7275    0.65051   0.54229   0.43517   0.37591
  0.39108   0.48649   0.56379   0.47753   0.36292   0.39258   0.24989
  0.15532   0.45992   0.52577   0.28978   0.035831 -0.48964  -1.1571
 -1.7688   -2.5415   -3.1596   -3.8004   -3.9944   -3.1022   -2.6673  ]",0.2631483992112235
35,2427345667977838479,4.0,"[ 0.45032  0.46083  0.39997  0.39352  0.48012  0.47504  0.52641  0.5996
  0.61466  0.72917  0.79587  0.90765  0.98425  1.0995   1.1841   1.3377
  1.4643   1.325    1.2061   1.1475   1.0949   1.0272   0.86076  0.52719
  0.25879  0.14694  0.12699 -0.17528 -0.64452 -1.2373  -1.839   -2.4359
 -3.3907  -3.9941  -3.4906 ]",0.24409356522290634
